X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
0.02287390029325513,0.11000585137507314,0.12733141430337552,0.12734238218677912,0.0753539072275029,0.055039724322772085,0.019172497383064296,0.1138750172113862,0.1330049261083744,0.4861111111111111,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.5247377900201293,0.9736815569224564,0.12305580969807868,0.2544642857142857,0.39775115594787724,0.0,0.7700452618428328,0.6792759006166385,0.5102965693756311,0.48665960558833915,0.545642900670323,1.0,0
0.02404692082111437,0.12053832650672908,0.20544947670950775,0.20545363165685301,0.0408246153039901,0.020771513353115726,0.0068315795272987714,0.05598134924154295,0.21182266009852216,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.4582053183599958,0.3794494302712514,0.14055352241537053,0.7683644480519481,0.4955863808322825,0.0,0.7155467261965716,0.6948541343622661,0.42569328668372974,0.18943864427296114,0.4950639853747715,1.0,0
0.021700879765395895,0.10356933879461673,0.016432331953395968,0.01643522362942232,0.029380359377149484,0.020771513353115726,0.005784805244890089,0.040579876188448376,0.19704433497536947,0.4166666666666667,0.2725409836065574,0.0,1.0,0.0,0.05466237942122186,0.371649539146096,0.32772007663607944,0.1193961573650503,0.6524959415584416,0.424968474148802,0.0,0.686300612366109,0.6697919296094623,0.3947683565407284,0.16356483582992892,0.4986593540524071,1.0,0
0.02287390029325513,0.1117612638970158,0.1954297680000116,0.195442067361717,0.057037857100744827,0.05513544558246387,0.017684976034378273,0.08599050104027516,0.2315270935960591,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.703146519758449,0.9392961581123324,0.12557182067703568,0.2592329545454545,0.4908575031525851,1.0,0.7452843713519159,0.6823050016227327,0.5213093197454622,0.5301861098502042,0.5443022547227301,1.0,0
0.02287390029325513,0.11117612638970158,0.1819817849557227,0.18198522790428717,0.037339587168283624,0.02029290705465684,0.006445925844306099,0.05188374523904588,0.2315270935960591,0.4166666666666667,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.36349189532789494,0.35595442170011093,0.12477127172918571,0.7202719155844156,0.4478772593526692,0.0,0.7076003031109837,0.681295301287368,0.4105008570690586,0.1776869924849952,0.5016453382084095,1.0,0
0.02404692082111437,0.12521942656524282,0.1685618443961204,0.16856642305980565,0.04542983105474507,0.024026036182636164,0.007382513360145447,0.06232902925021162,0.1921182266009852,0.4166666666666667,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.46625701875198644,0.3904406574568922,0.14730100640439156,0.695211038961039,0.4940100882723833,0.0,0.7250496651442849,0.7021023403411346,0.43325427947495715,0.19493619811368335,0.4953077391834247,1.0,0
0.27917888563049853,0.28437682855471036,0.0005310344082898742,0.000531517599590451,0.0014739310724322483,0.0011486551163013305,0.0009365875158393477,0.0018087915933205673,0.17733990147783252,0.4166666666666667,0.29918032786885246,0.0,1.0,0.0,0.6967443729903537,0.10509587880072041,0.775940304527579,0.009949679780420861,1.0,1.0,1.0,0.4208736969299772,0.3047491976488406,0.2947613121375068,0.6118928733545166,0.4443022547227301,0.33825198637911463,0
0.06392961876832845,0.10356933879461673,0.14998377887308212,0.14998707870723252,0.012060031574878973,0.016176892887910403,0.004627844195912071,0.01983510888121331,0.5665024630541872,0.4537037037037037,0.26434426229508196,0.0,1.0,0.0,0.16157556270096463,0.5572624218667233,0.747907633356862,0.059011893870082335,0.4126420454545454,0.6167507356031946,0.0,0.607143588588281,0.5612130828314883,0.4067908047056613,0.37373278862157666,0.5939061547836685,1.0,0
0.02404692082111437,0.11761263897015799,0.17139478000429018,0.17140757641431748,0.07559628700385843,0.07226955106729205,0.024241088645253706,0.1154136029824097,0.20689655172413793,0.47685185185185186,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.6259137620510647,0.9531108198043763,0.13209057639524244,0.20515422077922077,0.358974358974359,1.0,0.7703319884490137,0.6901301792218095,0.5249254467325709,0.5232763403439754,0.551249238269348,1.0,0
0.13196480938416422,0.20011702750146285,0.00996475188605855,0.00996772779207702,0.021132896176295258,0.015698286589451518,0.004848217729050741,0.022430102792092323,0.18719211822660098,0.3055555555555556,0.9077868852459017,0.0,1.0,0.0,0.27079983922829587,0.482678249814599,0.4000201673893315,0.08119853613906677,0.7249391233766234,0.5277427490542245,0.0,0.6569930571200361,0.6425300205546141,0.3968816775072205,0.1997276441216523,0.3831200487507618,1.0,0
0.02287390029325513,0.1117612638970158,0.04789575802623455,0.0478997600999021,0.03788985476865833,0.01914425193835551,0.005784805244890089,0.051816797691758995,0.2019704433497537,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.42568068651340185,0.39235655944338005,0.1296889295516926,0.7689732142857143,0.5637873055905842,0.0,0.7089110533106683,0.6823050016227327,0.4208796111489421,0.19589448731527714,0.49372333942717855,1.0,0
0.02404692082111437,0.2644821533060269,0.05379467196014228,0.05380914634131601,0.1092936267220428,0.08040585814109313,0.030907388022698472,0.1736932546205023,0.09359605911330049,0.5231481481481481,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.8375887276194512,0.4582030856105677,0.3368023787740164,0.4854910714285714,0.30811265237494745,0.0,0.803121223912999,0.8355630882405972,0.5361495291990513,0.22882937408584256,0.5738574040219379,1.0,0
0.02287390029325513,0.10708016383850205,0.11874630431478753,0.11875751878623814,0.08717155902602634,0.047669187326505214,0.01702385543496226,0.13371409463277373,0.15270935960591134,0.49074074074074076,0.35860655737704916,0.0,1.0,0.0,0.055868167202572344,0.4326729526432885,0.9734798830291419,0.1190530649588289,0.28571428571428564,0.46437578814627994,1.0,0.7829889200647183,0.6740831560347627,0.5123159649658346,0.5130882130428205,0.5538695917123705,1.0,0
0.02287390029325513,0.10005851375073142,0.20944883463330663,0.20945484070628664,0.04178758360464583,0.026610510194314155,0.00909040824197014,0.058536140115004846,0.2019704433497537,0.4537037037037037,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.49454391355016425,0.6441464152465464,0.10933211344922232,0.4781858766233766,0.5062000840689366,0.0,0.7176152538554488,0.6608128087699687,0.456594735482659,0.3218338629142079,0.5057282145033516,1.0,0
0.02404692082111437,0.11410181392627268,0.19457141010667264,0.194574926535581,0.03662554944874978,0.02268593854695128,0.007272326593576112,0.0511941682474685,0.20689655172413793,0.4166666666666667,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.4015255853374298,0.35545023696682465,0.12717291857273558,0.656148538961039,0.3995376208490962,0.0,0.7058799434738976,0.6843244022934623,0.412308920562613,0.17743481111615475,0.504631322364412,1.0,0
0.15190615835777127,0.15681685196021064,0.009533880720485567,0.009534117088105488,0.0009695191054221011,0.001052933856609553,0.0007713073659853452,0.0024541970073066,0.8472906403940886,0.8101851851851852,0.32786885245901637,0.0,1.0,0.0,0.3753014469453376,0.24451742769361162,0.8655843501058789,0.009034766697163769,1.0,1.0,1.0,0.38402932803571793,0.29313764379214596,0.27616408763237604,0.567055025974681,0.9101157830591103,0.23779795686719638,0
0.021700879765395895,0.12463428905792862,0.14654414249708012,0.1465485724167346,0.043254963872311716,0.029482147985067483,0.008264007492700128,0.05905196406504127,0.18719211822660098,0.41203703703703703,0.26434426229508196,0.0,1.0,0.0,0.05486334405144695,0.48776353427269836,0.3725925178985581,0.15004574565416284,0.5744724025974026,0.42234131988230345,0.0,0.7206873246359596,0.7047347733583356,0.43029563012186817,0.18600897765673075,0.4928702010968921,1.0,0
0.02404692082111437,0.1240491515506144,0.13396249494953238,0.13396693196615017,0.04205616660006682,0.026419067674930602,0.0075477935099994495,0.057863213737636705,0.21182266009852216,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.06069131832797428,0.48765759084648796,0.3834829081375416,0.14569990850869163,0.6240868506493507,0.46689785624211855,0.0,0.7181887070678109,0.7002993040279831,0.43029563012186817,0.19145609522368484,0.496709323583181,1.0,0
0.6357771260997067,0.6395552954944412,0.014413111892253683,0.014413184344018561,0.0006943853052347481,0.0013400976356848855,0.0008814941325546802,0.0018626257035100186,0.9605911330049262,0.8101851851851852,0.32786885245901637,0.0,1.0,0.0,0.4202170418006431,0.38234982519334676,1.0,0.009034766697163769,0.809760551948052,0.7527322404371585,0.5,0.35480369467712536,0.29313764379214596,0.2615586916195083,0.4998234730418117,0.962096282754418,0.1956867196367764,0
0.02287390029325513,0.12346401404330018,0.24147850938399848,0.2414828857537731,0.04302568570548892,0.02603618263616349,0.007713073659853451,0.05909717091398241,0.19704433497536947,0.37962962962962965,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.4778048522089205,0.38126449531108203,0.14672918572735588,0.6370738636363636,0.45596889449348466,0.0,0.720216273782948,0.7012008221845588,0.43029563012186817,0.1903464972007868,0.4959171237050579,1.0,0
0.02404692082111437,0.12873025160912815,0.10987617631373803,0.10988836277027038,0.07555043137049386,0.07236527232698382,0.02302903421299102,0.11449695647477683,0.11330049261083744,0.48148148148148145,0.35450819672131145,0.0,1.0,0.0,0.058882636655948555,0.6521877317512449,0.895331249369769,0.14775846294602013,0.23031655844155843,0.3604455653635982,0.0,0.7702705470334037,0.7072950849230104,0.5200648085096391,0.4474706208705301,0.5471663619744058,1.0,0
0.02287390029325513,0.12287887653598596,0.08412406962207594,0.08413594827743898,0.08536353691050945,0.06978079831530583,0.023084127596275688,0.13008555482434725,0.14285714285714285,0.48148148148148145,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.5662676130946075,0.9135827367147323,0.14146843549862761,0.22828733766233766,0.3495166036149643,0.0,0.7811251971245418,0.7002993040279831,0.5175523046939207,0.4565995864225551,0.5502132845825716,1.0,0
0.029912023460410556,0.10005851375073142,0.01957985911391228,0.01958282959631174,0.023772870497140573,0.016942662965444624,0.0052338714120434135,0.03260276534781149,0.22167487684729065,0.4074074074074074,0.2766393442622951,0.0,1.0,0.0,0.0752612540192926,0.42631634707066424,0.3901381466169205,0.10235590118938699,0.6882102272727273,0.4854981084489281,0.0,0.6674585782456428,0.6463524575384948,0.3968816775072205,0.19478488929237908,0.4951249238269348,1.0,0
0.025219941348973606,0.11351667641895846,0.054758028007351,0.05476178446477846,0.04077875967062554,0.01943141571743084,0.006390832461021431,0.0556039928345419,0.18719211822660098,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.06360530546623794,0.33806547303739803,0.3755167893516184,0.12877401646843548,0.752536525974026,0.47908785203867166,0.0,0.7154443238372211,0.681295301287368,0.41580764082936106,0.1874211933222374,0.49226081657525905,1.0,0
0.02287390029325513,0.1240491515506144,0.15283500656178026,0.1528394329329304,0.045043333573529507,0.0234517086244855,0.006996859677152774,0.06117703105572486,0.18719211822660098,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.45407352473779,0.37904608248462235,0.14730100640439156,0.7124594155844156,0.5074611181168558,0.0,0.7242918876850922,0.7021023403411346,0.43029563012186817,0.18923689917788875,0.4903107861060329,1.0,0
0.02287390029325513,0.12170860152135751,0.21946072690310564,0.2194650351107021,0.03999921390342804,0.02842921412845793,0.008153820726130792,0.054786042195589676,0.19704433497536947,0.4074074074074074,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.5011124059752092,0.3821720278309973,0.14421317474839887,0.5724431818181819,0.42171080285834384,0.0,0.7137239642001352,0.6984962677148319,0.4287928241012516,0.19080042366469965,0.4945155393053016,1.0,0
0.02287390029325513,0.1240491515506144,0.19143806535220476,0.19144206703938976,0.04085736932782192,0.02498324877955394,0.007382513360145447,0.055897664807434355,0.22660098522167488,0.4027777777777778,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.4666807924568281,0.35050922658061917,0.14730100640439156,0.6682224025974026,0.4395754518705338,0.0,0.7156081676121818,0.7021023403411346,0.4224998238899194,0.17496343370151812,0.4939061547836685,1.0,0
0.0469208211143695,0.12053832650672908,0.5891882361454412,0.5891912882363697,0.026655224594341415,0.01675122044606107,0.005399151561897416,0.037928114898555486,0.27586206896551724,0.4166666666666667,0.2725409836065574,0.0,1.0,0.0,0.11826768488745981,0.4450683335099057,0.410507209841686,0.10761665141811527,0.7306209415584416,0.5222782681799075,0.0,0.6776373727650685,0.6537449064224155,0.4067908047056613,0.20497301659353406,0.5137720901889091,1.0,0
0.02404692082111437,0.12580456407255705,0.09785811824290948,0.09787079496934224,0.10218600355053618,0.08260744711400402,0.028428185774888436,0.15831041645170407,0.11330049261083744,0.49074074074074076,0.35450819672131145,0.0,1.0,0.0,0.058882636655948555,0.5131899565631953,0.9547242109508923,0.1436413540713632,0.19419642857142858,0.29466162253047495,0.0,0.797140926126938,0.7029677977714471,0.5237278981848921,0.47717758611993744,0.5593540524070689,1.0,0
0.02932551319648094,0.10356933879461673,0.012999061543745229,0.013002841556263547,0.025613646636489292,0.02144156217095817,0.005729711861605421,0.03517472447115751,0.14285714285714285,0.4537037037037037,0.2766393442622951,0.0,1.0,0.0,0.07375401929260451,0.5231486386269733,0.44580014117172534,0.10830283623055809,0.5734577922077922,0.5396174863387978,0.0,0.6740942511315461,0.6549709711153584,0.41580764082936106,0.222625712412367,0.4957952468007312,1.0,0
0.02404692082111437,0.11059098888238736,0.15823254020913569,0.15824534404362248,0.07165925333927273,0.06537762036948407,0.02236791361357501,0.10753794873405294,0.19704433497536947,0.47685185185185186,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.6160610234134972,0.8827266310376122,0.12225526075022872,0.21053165584415584,0.39323245060949974,1.0,0.7655805189751572,0.6782301395550107,0.5249254467325709,0.558480859434105,0.5418037781840341,1.0,0
0.02287390029325513,0.11117612638970158,0.039604207726478116,0.039608214477182414,0.03848597800239759,0.020005743275581505,0.0060051787780287585,0.05278305095156966,0.2315270935960591,0.41203703703703703,0.26844262295081966,0.0,1.0,0.0,0.05767684887459807,0.4114842674012078,0.3949783200564687,0.12877401646843548,0.7307224025974026,0.5414039512400168,0.0,0.7103037253978332,0.681295301287368,0.4208796111489421,0.1972058304332476,0.4951249238269348,1.0,0
0.025219941348973606,0.12346401404330018,0.1004337559958942,0.10044651185128724,0.0915343950004258,0.0759069589355796,0.024241088645253706,0.14062944843158115,0.14285714285714285,0.47685185185185186,0.35450819672131145,0.0,1.0,0.0,0.061696141479099686,0.5560970441784088,0.9941514570938792,0.13883806038426347,0.20495129870129872,0.35666246321984024,0.0,0.7873307801011735,0.6975947495582562,0.5243384131307676,0.49689816916326224,0.5547227300426569,1.0,0
0.02404692082111437,0.12521942656524282,0.07182075179322825,0.07183126749783578,0.09791487884286584,0.06872786445869628,0.025783703377224396,0.14962932109320515,0.1330049261083744,0.4861111111111111,0.35450819672131145,0.0,1.0,0.0,0.058882636655948555,0.4337323869053925,0.8062922254714127,0.14284080512351327,0.23478084415584413,0.26954602774274905,0.0,0.7933315583591045,0.7021023403411346,0.5060934087867189,0.40293539113330307,0.5517367458866544,1.0,0
0.025219941348973606,0.1117612638970158,0.13133705761167316,0.13134874847186676,0.08552075622490223,0.053603905427395425,0.019833617982480303,0.1300570848622278,0.15763546798029557,0.47685185185185186,0.36270491803278687,0.0,1.0,0.0,0.06159565916398714,0.48341985379807184,0.961681960270243,0.12214089661482157,0.25984172077922074,0.4091004623791509,1.0,0.7812890408995024,0.6782301395550107,0.5162843121140254,0.5189892570736874,0.5490554539914686,1.0,0
0.02287390029325513,0.1211234640140433,0.10358152490196815,0.10359427898179085,0.07867516524405023,0.05791136211352541,0.01988871136576497,0.11918319851224606,0.1477832512315271,0.48148148148148145,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.626761309460748,0.9941514570938792,0.13895242451967063,0.27293019480519476,0.44556536359815047,0.0,0.7738751100825363,0.6975947495582562,0.5243384131307676,0.49689816916326224,0.5469835466179158,1.0,0
0.02404692082111437,0.22761849034523113,0.15451223724070975,0.15452681597347376,0.06830524129889357,0.05513544558246387,0.02099057903145832,0.10322880428574732,0.1625615763546798,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.8976586502807502,0.5473429464555813,0.2854528819762122,0.6032873376623377,0.4827658680117697,0.0,0.7613001003543122,0.8097436082362699,0.5372061896822974,0.27341504009683765,0.545642900670323,1.0,0
0.05747800586510264,0.11000585137507314,0.161707229690996,0.16171294036648123,0.018296397712458976,0.02967359050445104,0.009365875158393476,0.030101118403639184,0.5665024630541872,0.47685185185185186,0.26844262295081966,0.0,1.0,0.0,0.14499598070739553,0.6843945333192076,0.8927094887566804,0.07742451967063128,0.29109172077922074,0.46532156368221944,0.0,0.6441927622012411,0.6029714038440734,0.4518515039800878,0.4461592777525597,0.5940889701401584,1.0,0
0.02287390029325513,0.12170860152135751,0.1041534948913523,0.10416632923034946,0.07777770499105816,0.0626974250981143,0.02126604594788166,0.1186404575071149,0.15763546798029557,0.49074074074074076,0.35040983606557374,0.0,1.0,0.0,0.05606913183279743,0.6366140480983156,0.9941514570938792,0.13986733760292772,0.2525365259740259,0.416141235813367,0.0,0.7728510864890328,0.6984962677148319,0.5249254467325709,0.49689816916326224,0.5507617306520415,1.0,0
0.02287390029325513,0.11059098888238736,0.041320037112778006,0.04132363998659441,0.03832220788323846,0.01943141571743084,0.006390832461021431,0.052472383274018035,0.20689655172413793,0.41203703703703703,0.26434426229508196,0.0,1.0,0.0,0.057777331189710616,0.3531094395592754,0.3648280730059494,0.12820219579139983,0.747564935064935,0.4611181168558218,0.0,0.7099145964323018,0.6802856009520032,0.412308920562613,0.18212538457658747,0.4943327239488117,1.0,0
0.02287390029325513,0.1299005266237566,0.07010306902431976,0.0701180176972153,0.12415085193215987,0.07150378098975782,0.026499917359925074,0.19290133415418848,0.12315270935960591,0.49074074074074076,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.5171098633329801,0.9439346576585661,0.15107502287282706,0.23873782467532467,0.38083228247162676,1.0,0.8144469248571488,0.7106847931917348,0.5392960293047174,0.527866041256872,0.5609993906154783,1.0,0
0.5020527859237537,0.5032182562902282,0.041301825614102214,0.04130156057145072,0.00036029426215010516,0.0007657700775342204,0.0005509338328466751,0.0008280445346127447,0.7931034482758621,0.6759259259259259,0.32786885245901637,0.0,1.0,0.0,0.7577371382636656,0.22068015679627082,0.8879701522637895,0.004917657822506862,0.7970779220779222,0.808953341740227,1.0,0.2979703852376759,0.21712163282968522,0.2240589851363092,0.5558581731981642,0.8218769043266301,0.06617480136208856,0
0.2920821114369501,0.29900526623756585,0.0019604758906349544,0.001960877693819593,0.0015001342914977105,0.0014358188953766632,0.0008814941325546802,0.0018452849084009163,0.1625615763546798,0.4166666666666667,0.29918032786885246,0.0,1.0,0.0,0.7288987138263666,0.2126284564042801,1.0,0.012465690759377859,1.0,1.0,0.5,0.4224302127921027,0.33518445061483537,0.2889379388076173,0.4998234730418117,0.44527726995734307,0.40737797956867194,0
0.02404692082111437,0.10590988882387362,0.15537196502554204,0.15538307825565206,0.06271740483318376,0.05379534794677898,0.01884193708335629,0.09471973651653967,0.18226600985221675,0.48148148148148145,0.35860655737704916,0.0,1.0,0.0,0.058782154340836015,0.5928594130734188,0.9532116567510336,0.11573650503202194,0.24441964285714288,0.4117276166456494,1.0,0.7537223257623855,0.6697919296094623,0.5116584873318148,0.5232259040702073,0.5452772699573432,1.0,0
0.025219941348973606,0.11059098888238736,0.13047861913648165,0.1304903104808969,0.0833000334091043,0.05685842825691586,0.019117403999779625,0.1259116858324151,0.15270935960591134,0.47685185185185186,0.35860655737704916,0.0,1.0,0.0,0.06159565916398714,0.4909418370590105,0.9489765049914289,0.1206541628545288,0.24076704545454544,0.42622950819672134,1.0,0.7789542671063141,0.6761746781580181,0.5162843121140254,0.5253442275684673,0.5457647775746496,1.0,0
0.02287390029325513,0.12170860152135751,0.06895896788184637,0.06897552883623996,0.11368921672027409,0.07581123767588782,0.02721613134262575,0.1754941954060869,0.1330049261083744,0.4861111111111111,0.35450819672131145,0.0,1.0,0.0,0.05596864951768489,0.5718826146837589,0.7918725420994253,0.13963860933211344,0.2064732142857143,0.4119377889869693,1.0,0.8066233846027812,0.6984962677148319,0.5491112311268697,0.6039239420991578,0.5573430834856794,1.0,0
0.02404692082111437,0.1269748390871855,0.15169155007412724,0.15169557418123444,0.04250162132417967,0.026801952713697712,0.007657980276568784,0.057747780982134324,0.17733990147783252,0.4027777777777778,0.26434426229508196,0.0,1.0,0.0,0.06079180064308682,0.4531200339018964,0.34455984672784107,0.15004574565416284,0.633015422077922,0.42202606137032367,0.0,0.7191103283019641,0.7047347733583356,0.4224998238899194,0.17198769354920057,0.49055453991468617,1.0,0
0.025219941348973606,0.10064365125804564,0.029023085250281595,0.029026211569629652,0.026504556084715008,0.01684694170575285,0.0052338714120434135,0.036343373279853514,0.24630541871921183,0.41203703703703703,0.2725409836065574,0.0,1.0,0.0,0.0635048231511254,0.42716389448034753,0.37834022385802163,0.11013266239707227,0.7435064935064934,0.5074611181168558,0.0,0.6771253609683168,0.6573509790487181,0.40096743137577195,0.18888384526151206,0.4950639853747715,1.0,0
